,errors,samples_type
2197,1.0,val
2198,1.0,val
2199,1.0,val
2200,1.0,val
2201,1.0,val
2202,1.0,val
2203,1.0,val
2204,1.0,val
2205,1.0,val
2206,1.0,val
2207,1.0,val
2208,1.0,val
2209,1.0,val
2210,1.0,val
2211,1.0,val
2212,1.0,val
2213,1.0,val
2214,1.0,val
2215,1.0,val
2216,1.0,val
2217,1.0,val
2218,1.0,val
2219,1.0,val
2220,1.0,val
2221,1.0,val
2222,1.0,val
2223,1.0,val
2224,1.0,val
2225,1.0,val
2226,1.0,val
2227,1.0,val
2228,1.0,val
2229,1.0,val
2230,1.0,val
2231,1.0,val
2232,1.0,val
2233,1.0,val
2234,1.0,val
2235,1.0,val
2236,1.0,val
2237,1.0,val
2238,1.0,val
2239,1.0,val
2240,1.0,val
2241,1.0,val
2242,1.0,val
2243,1.0,val
2244,1.0,val
2245,1.0,val
2246,1.0,val
2247,1.0,val
2248,1.0,val
2249,1.0,val
2250,1.0,val
2251,1.0,val
2252,1.0,val
2253,1.0,val
2254,1.0,val
2255,1.0,val
2256,1.0,val
2257,1.0,val
2258,1.0,val
2259,1.0,val
2260,1.0,val
2261,1.0,val
2262,1.0,val
2263,1.0,val
2264,1.0,val
2265,1.0,val
2266,1.0,val
2267,1.0,val
2268,1.0,val
2269,1.0,val
2270,1.0,val
2271,1.0,val
2272,1.0,val
2273,1.0,val
2274,1.0,val
2275,1.0,val
2276,1.0,val
2277,1.0,val
2278,1.0,val
2279,1.0,val
2280,1.0,val
2281,1.0,val
2282,1.0,val
2283,1.0,val
2284,1.0,val
2285,1.0,val
2286,1.0,val
2287,1.0,val
2288,1.0,val
2289,1.0,val
2290,1.0,val
2291,1.0,val
2292,1.0,val
2293,1.0,val
2294,1.0,val
2295,1.0,val
2296,1.0,val
2297,1.0,val
2298,1.0,val
2299,1.0,val
2300,1.0,val
2301,1.0,val
2302,1.0,val
2303,1.0,val
2304,1.0,val
2305,1.0,val
2306,1.0,val
2307,1.0,val
2308,1.0,val
2309,1.0,val
2310,1.0,val
2311,1.0,val
2312,1.0,val
2313,1.0,val
2314,1.0,val
2315,1.0,val
2316,1.0,val
2317,1.0,val
2318,1.0,val
2319,1.0,val
2320,1.0,val
2321,1.0,val
2322,1.0,val
2323,1.0,val
2324,1.0,val
2325,1.0,val
2326,1.0,val
2327,1.0,val
2328,1.0,val
2329,1.0,val
2330,1.0,val
2331,1.0,val
2332,1.0,val
2333,1.0,val
2334,1.0,val
2335,1.0,val
2336,1.0,val
2337,1.0,val
2338,1.0,val
2339,1.0,val
2340,1.0,val
2341,1.0,val
2342,1.0,val
2343,1.0,val
2344,1.0,val
2345,1.0,val
2346,1.0,val
2347,1.0,val
2348,1.0,val
2349,1.0,val
2350,1.0,val
2351,1.0,val
2352,1.0,val
2353,1.0,val
2354,1.0,val
2355,1.0,val
2356,1.0,val
2357,1.0,val
2358,1.0,val
2359,1.0,val
2360,1.0,val
2361,1.0,val
2362,1.0,val
2363,1.0,val
2364,1.0,val
2365,1.0,val
2366,1.0,val
2367,1.0,val
2368,1.0,val
2369,1.0,val
2370,1.0,val
2371,1.0,val
2372,1.0,val
2373,1.0,val
2374,1.0,val
2375,1.0,val
2376,1.0,val
2377,1.0,val
2378,1.0,val
2379,1.0,val
2380,1.0,val
2381,1.0,val
2382,1.0,val
2383,1.0,val
2384,1.0,val
2385,1.0,val
2386,1.0,val
2387,1.0,val
2388,1.0,val
2389,1.0,val
2390,1.0,val
2391,1.0,val
2392,1.0,val
2393,1.0,val
2394,1.0,val
2395,1.0,val
2396,1.0,val
2397,1.0,val
2398,1.0,val
2399,1.0,val
2400,1.0,val
2401,1.0,val
2402,1.0,val
2403,1.0,val
2404,1.0,val
2405,1.0,val
2406,1.0,val
2407,1.0,val
2408,1.0,val
2409,1.0,val
2410,1.0,val
2411,1.0,val
2412,1.0,val
2413,1.0,val
2414,1.0,val
2415,1.0,val
2416,1.0,val
2417,1.0,val
2418,1.0,val
2419,1.0,val
2420,1.0,val
2421,1.0,val
2422,1.0,val
2423,1.0,val
2424,1.0,val
2425,1.0,val
2426,1.0,val
2427,1.0,val
2428,1.0,val
2429,1.0,val
2430,1.0,val
2431,1.0,val
2432,1.0,val
2433,1.0,val
2434,1.0,val
2435,1.0,val
2436,1.0,val
2437,1.0,val
2438,1.0,val
2439,1.0,val
2440,1.0,val
2441,1.0,val
2442,1.0,val
2443,1.0,val
2444,1.0,val
2445,1.0,val
2446,1.0,val
2447,1.0,val
2448,1.0,val
2449,1.0,val
2450,1.0,val
2451,1.0,val
2452,1.0,val
2453,1.0,val
2454,1.0,val
2455,1.0,val
2456,1.0,val
2457,1.0,val
2458,1.0,val
2459,1.0,val
2460,1.0,val
2461,1.0,val
2462,1.0,val
2463,1.0,val
2464,1.0,val
2465,1.0,val
2466,1.0,val
2467,1.0,val
2468,1.0,val
2469,1.0,val
2470,1.0,val
2471,1.0,val
2472,1.0,val
2473,1.0,val
2474,1.0,val
2475,1.0,val
2476,1.0,val
2477,1.0,val
2478,1.0,val
2479,1.0,val
2480,1.0,val
2481,1.0,val
2482,1.0,val
2483,1.0,val
2484,1.0,val
2485,1.0,val
2486,1.0,val
2487,1.0,val
2488,1.0,val
2489,1.0,val
2490,1.0,val
2491,1.0,val
2492,1.0,val
2493,1.0,val
2494,1.0,val
2495,1.0,val
2496,1.0,val
2497,1.0,val
2498,1.0,val
2499,1.0,val
2500,1.0,val
2501,1.0,val
2502,1.0,val
2503,1.0,val
2504,1.0,val
2505,1.0,val
2506,1.0,val
2507,1.0,val
2508,1.0,val
2509,1.0,val
2510,1.0,val
2511,1.0,val
2512,1.0,val
2513,1.0,val
2514,1.0,val
2515,1.0,val
2516,1.0,val
2517,1.0,val
2518,1.0,val
2519,1.0,val
2520,1.0,val
2521,1.0,val
2522,1.0,val
2523,1.0,val
2524,1.0,val
2525,1.0,val
2526,1.0,val
2527,1.0,val
2528,1.0,val
2529,1.0,val
2530,1.0,val
2531,1.0,val
2532,1.0,val
2533,1.0,val
2534,1.0,val
2535,1.0,val
2536,1.0,val
2537,1.0,val
2538,1.0,val
2539,1.0,val
2540,1.0,val
2541,1.0,val
2542,1.0,val
2543,1.0,val
2544,1.0,val
2545,1.0,val
2546,1.0,val
2547,1.0,val
2548,1.0,val
2549,1.0,val
2550,1.0,val
2551,1.0,val
2552,1.0,val
2553,1.0,val
2554,1.0,val
2555,1.0,val
2556,1.0,val
2557,1.0,val
2558,1.0,val
2559,1.0,val
2560,1.0,val
2561,1.0,val
2562,1.0,val
2563,1.0,val
2564,1.0,val
2565,1.0,val
2566,1.0,val
2567,1.0,val
2568,1.0,val
2569,1.0,val
2570,1.0,val
2571,1.0,val
2572,1.0,val
2573,1.0,val
2574,1.0,val
2575,1.0,val
2576,1.0,val
2577,1.0,val
2578,1.0,val
2579,1.0,val
2580,1.0,val
2581,1.0,val
2582,1.0,val
2583,1.0,val
2584,1.0,val
2585,1.0,val
2586,1.0,val
2587,1.0,val
2588,1.0,val
2589,1.0,val
2590,1.0,val
2591,1.0,val
2592,1.0,val
2593,1.0,val
2594,1.0,val
2595,1.0,val
2596,1.0,val
2597,1.0,val
2598,1.0,val
2599,1.0,val
2600,1.0,val
2601,1.0,val
2602,1.0,val
2603,1.0,val
2604,1.0,val
2605,1.0,val
2606,1.0,val
2607,1.0,val
2608,1.0,val
2609,1.0,val
2610,1.0,val
2611,1.0,val
2612,1.0,val
2613,1.0,val
2614,1.0,val
2615,1.0,val
2616,1.0,val
2617,1.0,val
2618,1.0,val
2619,1.0,val
2620,1.0,val
2621,1.0,val
2622,1.0,val
2623,1.0,val
2624,1.0,val
2625,1.0,val
2626,1.0,val
2627,1.0,val
2628,1.0,val
2629,1.0,val
2630,1.0,val
2631,1.0,val
2632,1.0,val
2633,1.0,val
2634,1.0,val
2635,1.0,val
2636,1.0,val
2637,1.0,val
2638,1.0,val
2639,1.0,val
2640,1.0,val
2641,1.0,val
2642,1.0,val
2643,1.0,val
2644,1.0,val
2645,1.0,val
2646,1.0,val
2647,1.0,val
2648,1.0,val
2649,1.0,val
2650,1.0,val
2651,1.0,val
2652,1.0,val
2653,1.0,val
2654,1.0,val
2655,1.0,val
2656,1.0,val
2657,1.0,val
2658,1.0,val
2659,1.0,val
2660,1.0,val
2661,1.0,val
2662,1.0,val
2663,1.0,val
2664,1.0,val
2665,1.0,val
2666,1.0,val
2667,1.0,val
2668,1.0,val
2669,1.0,val
2670,1.0,val
2671,1.0,val
2672,1.0,val
2673,1.0,val
2674,1.0,val
2675,1.0,val
2676,1.0,val
2677,1.0,val
2678,1.0,val
2679,1.0,val
2680,1.0,val
2681,1.0,val
2682,1.0,val
2683,1.0,val
2684,1.0,val
2685,1.0,val
2686,1.0,val
2687,1.0,val
2688,1.0,val
2689,1.0,val
2690,1.0,val
2691,1.0,val
2692,1.0,val
2693,1.0,val
2694,1.0,val
2695,1.0,val
2696,1.0,val
2697,1.0,val
2698,1.0,val
2699,1.0,val
2700,1.0,val
2701,1.0,val
2702,1.0,val
2703,1.0,val
2704,1.0,val
2705,1.0,val
2706,1.0,val
2707,1.0,val
2708,1.0,val
2709,1.0,val
2710,1.0,val
2711,1.0,val
2712,1.0,val
2713,1.0,val
2714,1.0,val
2715,1.0,val
2716,1.0,val
2717,1.0,val
2718,1.0,val
2719,1.0,val
2720,1.0,val
2721,1.0,val
2722,1.0,val
2723,1.0,val
2724,1.0,val
2725,1.0,val
2726,1.0,val
2727,1.0,val
2728,1.0,val
2729,1.0,val
2730,1.0,val
2731,1.0,val
2732,1.0,val
2733,1.0,val
2734,1.0,val
2735,1.0,val
2736,1.0,val
2737,1.0,val
2738,1.0,val
2739,1.0,val
2740,1.0,val
2741,1.0,val
2742,1.0,val
2743,1.0,val
2744,1.0,val
2745,1.0,val
2746,1.0,val
2747,1.0,val
2748,1.0,val
2749,1.0,val
2750,1.0,val
2751,1.0,val
2752,1.0,val
2753,1.0,val
2754,1.0,val
2755,1.0,val
2756,1.0,val
2757,1.0,val
2758,1.0,val
2759,1.0,val
2760,1.0,val
2761,1.0,val
2762,1.0,val
2763,1.0,val
2764,1.0,val
2765,1.0,val
2766,1.0,val
2767,1.0,val
2768,1.0,val
2769,1.0,val
2770,1.0,val
2771,1.0,val
2772,1.0,val
2773,1.0,val
2774,1.0,val
2775,1.0,val
2776,1.0,val
2777,1.0,val
2778,1.0,val
2779,1.0,val
2780,1.0,val
2781,1.0,val
2782,1.0,val
2783,1.0,val
2784,1.0,val
2785,1.0,val
2786,1.0,val
2787,1.0,val
2788,1.0,val
2789,1.0,val
2790,1.0,val
2791,1.0,val
2792,1.0,val
2793,1.0,val
2794,1.0,val
2795,1.0,val
2796,1.0,val
2797,1.0,val
2798,1.0,val
2799,1.0,val
2800,1.0,val
2801,1.0,val
2802,1.0,val
2803,1.0,val
2804,1.0,val
2805,1.0,val
2806,1.0,val
2807,1.0,val
2808,1.0,val
2809,1.0,val
2810,1.0,val
2811,1.0,val
2812,1.0,val
2813,1.0,val
2814,1.0,val
2815,1.0,val
2816,1.0,val
2817,1.0,val
2818,1.0,val
2819,1.0,val
2820,1.0,val
2821,1.0,val
2822,1.0,val
2823,1.0,val
2824,1.0,val
2825,1.0,val
2826,1.0,val
2827,1.0,val
2828,1.0,val
2829,1.0,val
2830,1.0,val
2831,1.0,val
2832,1.0,val
2833,1.0,val
2834,1.0,val
2835,1.0,val
2836,1.0,val
2837,1.0,val
2838,1.0,val
2839,1.0,val
2840,1.0,val
2841,1.0,val
2842,1.0,val
2843,1.0,val
2844,1.0,val
2845,1.0,val
2846,1.0,val
2847,1.0,val
2848,1.0,val
2849,1.0,val
2850,1.0,val
2851,1.0,val
2852,1.0,val
2853,1.0,val
2854,1.0,val
2855,1.0,val
2856,1.0,val
2857,1.0,val
2858,1.0,val
2859,1.0,val
2860,1.0,val
2861,1.0,val
2862,1.0,val
2863,1.0,val
2864,1.0,val
2865,1.0,val
2866,1.0,val
2867,1.0,val
2868,1.0,val
2869,1.0,val
2870,1.0,val
2871,1.0,val
2872,1.0,val
2873,1.0,val
2874,1.0,val
2875,1.0,val
2876,1.0,val
2877,1.0,val
2878,1.0,val
2879,1.0,val
2880,1.0,val
2881,1.0,val
2882,1.0,val
2883,1.0,val
2884,1.0,val
2885,1.0,val
2886,1.0,val
2887,1.0,val
2888,1.0,val
2889,1.0,val
2890,1.0,val
2891,1.0,val
2892,1.0,val
2893,1.0,val
2894,1.0,val
2895,1.0,val
2896,1.0,val
2897,1.0,val
2898,1.0,val
2899,1.0,val
2900,1.0,val
2901,1.0,val
2902,1.0,val
2903,1.0,val
2904,1.0,val
2905,1.0,val
2906,1.0,val
2907,1.0,val
2908,1.0,val
2909,1.0,val
2910,1.0,val
2911,1.0,val
2912,1.0,val
2913,1.0,val
2914,1.0,val
2915,1.0,val
2916,1.0,val
2917,1.0,val
2918,1.0,val
2919,1.0,val
2920,1.0,val
2921,1.0,val
2922,1.0,val
2923,1.0,val
2924,1.0,val
2925,1.0,val
2926,1.0,val
2927,1.0,val
2928,1.0,val
2929,1.0,val
2930,1.0,val
2931,1.0,val
2932,1.0,val
2933,1.0,val
2934,1.0,val
2935,1.0,val
2936,1.0,val
2937,1.0,val
2938,1.0,val
2939,1.0,val
2940,1.0,val
2941,1.0,val
2942,1.0,val
2943,1.0,val
2944,1.0,val
2945,1.0,val
2946,1.0,val
2947,1.0,val
2948,1.0,val
2949,1.0,val
2950,1.0,val
2951,1.0,val
2952,1.0,val
2953,1.0,val
2954,1.0,val
2955,1.0,val
2956,1.0,val
2957,1.0,val
0,1.0,test
1,1.0,test
2,1.0,test
3,1.0,test
4,1.0,test
5,1.0,test
6,1.0,test
7,1.0,test
8,1.0,test
9,1.0,test
10,1.0,test
11,1.0,test
12,1.0,test
13,1.0,test
14,1.0,test
15,1.0,test
16,1.0,test
17,1.0,test
18,1.0,test
19,1.0,test
20,1.0,test
21,1.0,test
22,1.0,test
23,1.0,test
24,1.0,test
25,1.0,test
26,1.0,test
27,1.0,test
28,1.0,test
29,1.0,test
30,1.0,test
31,1.0,test
32,1.0,test
33,1.0,test
34,1.0,test
35,1.0,test
36,1.0,test
37,1.0,test
38,1.0,test
39,1.0,test
40,1.0,test
41,1.0,test
42,1.0,test
43,1.0,test
44,1.0,test
45,1.0,test
46,1.0,test
47,1.0,test
48,1.0,test
49,1.0,test
50,1.0,test
51,1.0,test
52,1.0,test
53,1.0,test
54,1.0,test
55,1.0,test
56,1.0,test
57,1.0,test
58,1.0,test
59,1.0,test
60,1.0,test
61,1.0,test
62,1.0,test
63,1.0,test
64,1.0,test
65,1.0,test
66,1.0,test
67,1.0,test
68,1.0,test
69,1.0,test
70,1.0,test
71,1.0,test
72,1.0,test
73,1.0,test
74,1.0,test
75,1.0,test
76,1.0,test
77,1.0,test
78,1.0,test
79,1.0,test
80,1.0,test
81,1.0,test
82,1.0,test
83,1.0,test
84,1.0,test
85,1.0,test
86,1.0,test
87,1.0,test
88,1.0,test
89,1.0,test
90,1.0,test
91,1.0,test
92,1.0,test
93,1.0,test
94,1.0,test
95,1.0,test
96,1.0,test
97,1.0,test
98,1.0,test
99,1.0,test
100,1.0,test
101,1.0,test
102,1.0,test
103,1.0,test
104,1.0,test
105,1.0,test
106,1.0,test
107,1.0,test
108,1.0,test
109,1.0,test
110,1.0,test
111,1.0,test
112,1.0,test
113,1.0,test
114,1.0,test
115,1.0,test
116,1.0,test
117,1.0,test
118,1.0,test
119,1.0,test
120,1.0,test
121,1.0,test
122,1.0,test
123,1.0,test
124,1.0,test
125,1.0,test
126,1.0,test
127,1.0,test
128,1.0,test
129,1.0,test
130,1.0,test
131,1.0,test
132,1.0,test
133,1.0,test
134,1.0,test
135,1.0,test
136,1.0,test
137,1.0,test
138,1.0,test
139,1.0,test
140,1.0,test
141,1.0,test
142,1.0,test
143,1.0,test
144,1.0,test
145,1.0,test
146,1.0,test
147,1.0,test
148,1.0,test
149,1.0,test
150,1.0,test
151,1.0,test
152,1.0,test
153,1.0,test
154,1.0,test
155,1.0,test
156,1.0,test
157,1.0,test
158,1.0,test
159,1.0,test
160,1.0,test
161,1.0,test
162,1.0,test
163,1.0,test
164,1.0,test
165,1.0,test
166,1.0,test
167,1.0,test
168,1.0,test
169,1.0,test
170,1.0,test
171,1.0,test
172,1.0,test
173,1.0,test
174,1.0,test
175,1.0,test
176,1.0,test
177,1.0,test
178,1.0,test
179,1.0,test
180,1.0,test
181,1.0,test
182,1.0,test
183,1.0,test
184,1.0,test
185,1.0,test
186,1.0,test
187,1.0,test
188,1.0,test
189,1.0,test
190,1.0,test
191,1.0,test
192,1.0,test
193,1.0,test
194,1.0,test
195,1.0,test
196,1.0,test
197,1.0,test
198,1.0,test
199,1.0,test
200,1.0,test
201,1.0,test
202,1.0,test
203,1.0,test
204,1.0,test
205,1.0,test
206,1.0,test
207,1.0,test
208,1.0,test
209,1.0,test
210,1.0,test
211,1.0,test
212,1.0,test
213,1.0,test
214,1.0,test
215,1.0,test
216,1.0,test
217,1.0,test
218,1.0,test
219,1.0,test
220,1.0,test
221,1.0,test
222,1.0,test
223,1.0,test
224,1.0,test
225,1.0,test
226,1.0,test
227,1.0,test
228,1.0,test
229,1.0,test
230,1.0,test
231,1.0,test
232,1.0,test
233,1.0,test
234,1.0,test
235,1.0,test
236,1.0,test
237,1.0,test
238,1.0,test
239,1.0,test
240,1.0,test
241,1.0,test
242,1.0,test
243,1.0,test
244,1.0,test
245,1.0,test
246,1.0,test
247,1.0,test
248,1.0,test
249,1.0,test
250,1.0,test
251,1.0,test
252,1.0,test
253,1.0,test
254,1.0,test
255,1.0,test
256,1.0,test
257,1.0,test
258,1.0,test
259,1.0,test
260,1.0,test
261,1.0,test
262,1.0,test
263,1.0,test
264,1.0,test
265,1.0,test
266,1.0,test
267,1.0,test
268,1.0,test
269,1.0,test
270,1.0,test
271,1.0,test
272,1.0,test
273,1.0,test
274,1.0,test
275,1.0,test
276,1.0,test
277,1.0,test
278,1.0,test
279,1.0,test
280,1.0,test
281,1.0,test
282,1.0,test
283,1.0,test
284,1.0,test
285,1.0,test
286,1.0,test
287,1.0,test
288,1.0,test
289,1.0,test
290,1.0,test
291,1.0,test
292,1.0,test
293,1.0,test
294,1.0,test
295,1.0,test
296,1.0,test
297,1.0,test
298,1.0,test
299,1.0,test
300,1.0,test
301,1.0,test
302,1.0,test
303,1.0,test
304,1.0,test
305,1.0,test
306,1.0,test
307,1.0,test
308,1.0,test
309,1.0,test
310,1.0,test
311,1.0,test
312,1.0,test
313,1.0,test
314,1.0,test
315,1.0,test
316,1.0,test
317,1.0,test
318,1.0,test
319,1.0,test
320,1.0,test
321,1.0,test
322,1.0,test
323,1.0,test
324,1.0,test
325,1.0,test
326,1.0,test
327,1.0,test
328,1.0,test
329,1.0,test
330,1.0,test
331,1.0,test
332,1.0,test
333,1.0,test
334,1.0,test
335,1.0,test
336,1.0,test
337,1.0,test
338,1.0,test
339,1.0,test
340,1.0,test
341,1.0,test
342,1.0,test
343,1.0,test
344,1.0,test
345,1.0,test
346,1.0,test
347,1.0,test
348,1.0,test
349,1.0,test
350,1.0,test
351,1.0,test
352,1.0,test
353,1.0,test
354,1.0,test
355,1.0,test
356,1.0,test
357,1.0,test
358,1.0,test
359,1.0,test
360,1.0,test
361,1.0,test
362,1.0,test
363,1.0,test
364,1.0,test
365,1.0,test
366,1.0,test
367,1.0,test
368,1.0,test
369,1.0,test
370,1.0,test
371,1.0,test
372,1.0,test
373,1.0,test
374,1.0,test
375,1.0,test
376,1.0,test
377,1.0,test
378,1.0,test
379,1.0,test
380,1.0,test
381,1.0,test
382,1.0,test
383,1.0,test
384,1.0,test
385,1.0,test
386,1.0,test
387,1.0,test
388,1.0,test
389,1.0,test
390,1.0,test
391,1.0,test
392,1.0,test
393,1.0,test
394,1.0,test
395,1.0,test
396,1.0,test
397,1.0,test
398,1.0,test
399,1.0,test
400,1.0,test
401,1.0,test
402,1.0,test
403,1.0,test
404,1.0,test
405,1.0,test
406,1.0,test
407,1.0,test
408,1.0,test
409,1.0,test
410,1.0,test
411,1.0,test
412,1.0,test
413,1.0,test
414,1.0,test
415,1.0,test
416,1.0,test
417,1.0,test
418,1.0,test
419,1.0,test
420,1.0,test
421,1.0,test
422,1.0,test
423,1.0,test
424,1.0,test
425,1.0,test
426,1.0,test
427,1.0,test
428,1.0,test
429,1.0,test
430,1.0,test
431,1.0,test
432,1.0,test
433,1.0,test
434,1.0,test
435,1.0,test
436,1.0,test
437,1.0,test
438,1.0,test
439,1.0,test
440,1.0,test
441,1.0,test
442,1.0,test
443,1.0,test
444,1.0,test
445,1.0,test
446,1.0,test
447,1.0,test
448,1.0,test
449,1.0,test
450,1.0,test
451,1.0,test
452,1.0,test
453,1.0,test
454,1.0,test
455,1.0,test
456,1.0,test
457,1.0,test
458,1.0,test
459,1.0,test
460,1.0,test
461,1.0,test
462,1.0,test
463,1.0,test
464,1.0,test
465,1.0,test
466,1.0,test
467,1.0,test
468,1.0,test
469,1.0,test
470,1.0,test
471,1.0,test
472,1.0,test
473,1.0,test
474,1.0,test
475,1.0,test
476,1.0,test
477,1.0,test
478,1.0,test
479,1.0,test
480,1.0,test
481,1.0,test
482,1.0,test
483,1.0,test
484,1.0,test
485,1.0,test
486,1.0,test
487,1.0,test
488,1.0,test
489,1.0,test
490,1.0,test
491,1.0,test
492,1.0,test
493,1.0,test
494,1.0,test
495,1.0,test
496,1.0,test
497,1.0,test
498,1.0,test
499,1.0,test
500,1.0,test
501,1.0,test
502,1.0,test
503,1.0,test
504,1.0,test
505,1.0,test
506,1.0,test
507,1.0,test
508,1.0,test
509,1.0,test
510,1.0,test
511,1.0,test
512,1.0,test
513,1.0,test
514,1.0,test
515,1.0,test
516,1.0,test
517,1.0,test
518,1.0,test
519,1.0,test
520,1.0,test
521,1.0,test
522,1.0,test
523,1.0,test
524,1.0,test
525,1.0,test
526,1.0,test
527,1.0,test
528,1.0,test
529,1.0,test
530,1.0,test
531,1.0,test
532,1.0,test
533,1.0,test
534,1.0,test
535,1.0,test
536,1.0,test
537,1.0,test
538,1.0,test
539,1.0,test
540,1.0,test
541,1.0,test
542,1.0,test
543,1.0,test
544,1.0,test
545,1.0,test
546,1.0,test
547,1.0,test
548,1.0,test
549,1.0,test
550,1.0,test
551,1.0,test
552,1.0,test
553,1.0,test
554,1.0,test
555,1.0,test
556,1.0,test
557,1.0,test
558,1.0,test
559,1.0,test
560,1.0,test
561,1.0,test
562,1.0,test
563,1.0,test
564,1.0,test
565,1.0,test
566,1.0,test
567,1.0,test
568,1.0,test
569,1.0,test
570,1.0,test
571,1.0,test
572,1.0,test
573,1.0,test
574,1.0,test
575,1.0,test
576,1.0,test
577,1.0,test
578,1.0,test
579,1.0,test
580,1.0,test
581,1.0,test
582,1.0,test
583,1.0,test
584,1.0,test
585,1.0,test
586,1.0,test
587,1.0,test
588,1.0,test
589,1.0,test
590,1.0,test
591,1.0,test
592,1.0,test
593,1.0,test
594,1.0,test
595,1.0,test
596,1.0,test
597,1.0,test
598,1.0,test
599,1.0,test
600,1.0,test
601,1.0,test
602,1.0,test
603,1.0,test
604,1.0,test
605,1.0,test
606,1.0,test
607,1.0,test
608,1.0,test
609,1.0,test
610,1.0,test
611,1.0,test
612,1.0,test
613,1.0,test
614,1.0,test
615,1.0,test
616,1.0,test
617,1.0,test
618,1.0,test
619,1.0,test
620,1.0,test
621,1.0,test
622,1.0,test
623,1.0,test
624,1.0,test
625,1.0,test
626,1.0,test
627,1.0,test
628,1.0,test
629,1.0,test
630,1.0,test
631,1.0,test
632,1.0,test
633,1.0,test
634,1.0,test
635,1.0,test
636,1.0,test
637,1.0,test
638,1.0,test
639,1.0,test
640,1.0,test
641,1.0,test
642,1.0,test
643,1.0,test
644,1.0,test
645,1.0,test
646,1.0,test
647,1.0,test
648,1.0,test
649,1.0,test
650,1.0,test
651,1.0,test
652,1.0,test
653,1.0,test
654,1.0,test
655,1.0,test
656,1.0,test
657,1.0,test
658,1.0,test
659,1.0,test
660,1.0,test
661,1.0,test
662,1.0,test
663,1.0,test
664,1.0,test
665,1.0,test
666,1.0,test
667,1.0,test
668,1.0,test
669,1.0,test
670,1.0,test
671,1.0,test
672,1.0,test
673,1.0,test
674,1.0,test
675,1.0,test
676,1.0,test
677,1.0,test
678,1.0,test
679,1.0,test
680,1.0,test
681,1.0,test
682,1.0,test
683,1.0,test
684,1.0,test
685,1.0,test
686,1.0,test
687,1.0,test
688,1.0,test
689,1.0,test
690,1.0,test
691,1.0,test
692,1.0,test
693,1.0,test
694,1.0,test
695,1.0,test
696,1.0,test
697,1.0,test
698,1.0,test
699,1.0,test
700,1.0,test
701,1.0,test
702,1.0,test
703,1.0,test
704,1.0,test
705,1.0,test
706,1.0,test
707,1.0,test
708,1.0,test
709,1.0,test
710,1.0,test
711,1.0,test
712,1.0,test
713,1.0,test
714,1.0,test
715,1.0,test
716,1.0,test
717,1.0,test
718,1.0,test
719,1.0,test
720,1.0,test
721,1.0,test
722,1.0,test
723,1.0,test
724,1.0,test
725,1.0,test
726,1.0,test
727,1.0,test
728,1.0,test
729,1.0,test
730,1.0,test
731,1.0,test
732,1.0,test
733,1.0,test
734,1.0,test
735,1.0,test
736,1.0,test
737,1.0,test
738,1.0,test
739,1.0,test
740,1.0,test
741,1.0,test
742,1.0,test
743,1.0,test
744,1.0,test
745,1.0,test
746,1.0,test
747,1.0,test
748,1.0,test
749,1.0,test
750,1.0,test
751,1.0,test
752,1.0,test
753,1.0,test
754,1.0,test
755,1.0,test
756,1.0,test
757,1.0,test
758,1.0,test
759,1.0,test
760,1.0,test
761,1.0,test
762,1.0,test
763,1.0,test
764,1.0,test
765,1.0,test
766,1.0,test
767,1.0,test
768,1.0,test
769,1.0,test
770,1.0,test
771,1.0,test
772,1.0,test
773,1.0,test
774,1.0,test
775,1.0,test
776,1.0,test
777,1.0,test
778,1.0,test
779,1.0,test
780,1.0,test
781,1.0,test
782,1.0,test
783,1.0,test
784,1.0,test
785,1.0,test
786,1.0,test
787,1.0,test
788,1.0,test
789,1.0,test
790,1.0,test
791,1.0,test
792,1.0,test
793,1.0,test
794,1.0,test
795,1.0,test
796,1.0,test
797,1.0,test
798,1.0,test
799,1.0,test
800,1.0,test
801,1.0,test
802,1.0,test
803,1.0,test
804,1.0,test
805,1.0,test
806,1.0,test
807,1.0,test
808,1.0,test
809,1.0,test
810,1.0,test
811,1.0,test
812,1.0,test
813,1.0,test
814,1.0,test
815,1.0,test
816,1.0,test
817,1.0,test
818,1.0,test
819,1.0,test
820,1.0,test
821,1.0,test
822,1.0,test
823,1.0,test
824,1.0,test
825,1.0,test
826,1.0,test
827,1.0,test
828,1.0,test
829,1.0,test
830,1.0,test
831,1.0,test
832,1.0,test
833,1.0,test
834,1.0,test
835,1.0,test
836,1.0,test
837,1.0,test
838,1.0,test
839,1.0,test
840,1.0,test
841,1.0,test
842,1.0,test
843,1.0,test
844,1.0,test
845,1.0,test
846,1.0,test
847,1.0,test
848,1.0,test
849,1.0,test
850,1.0,test
851,1.0,test
852,1.0,test
853,1.0,test
854,1.0,test
855,1.0,test
856,1.0,test
857,1.0,test
858,1.0,test
859,1.0,test
860,1.0,test
861,1.0,test
862,1.0,test
863,1.0,test
864,1.0,test
865,1.0,test
866,1.0,test
867,1.0,test
868,1.0,test
869,1.0,test
870,1.0,test
871,1.0,test
872,1.0,test
873,1.0,test
874,1.0,test
875,1.0,test
876,1.0,test
877,1.0,test
878,1.0,test
879,1.0,test
880,1.0,test
881,1.0,test
882,1.0,test
883,1.0,test
884,1.0,test
885,1.0,test
886,1.0,test
887,1.0,test
888,1.0,test
889,1.0,test
890,1.0,test
891,1.0,test
